<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>,<Open>,<High>,<Low>,<Close>,<VolumeDeal>,<VolumeFB>,<VolumeFS>
SBS,20111110,4.5000,4.5000,4.5000,4.5000,15850,4.5000,4.5000,4.5000,4.5000,0,0,0
SBS,20111109,4.9000,4.9000,4.7000,4.7000,12010,4.9000,4.9000,4.7000,4.7000,0,50,0
SBS,20111108,4.9000,5.1000,4.9000,4.9000,142020,4.9000,5.1000,4.9000,4.9000,0,0,0
SBS,20111107,5.1000,5.1000,5.1000,5.1000,8450,5.1000,5.1000,5.1000,5.1000,0,6690,0
SBS,20111104,5.3000,5.3000,5.3000,5.3000,49010,5.3000,5.3000,5.3000,5.3000,0,0,0
SBS,20111103,5.5000,5.6000,5.5000,5.5000,49490,5.5000,5.6000,5.5000,5.5000,266666,0,0
SBS,20111102,5.9000,5.9000,5.7000,5.7000,162780,5.9000,5.9000,5.7000,5.7000,0,0,0
SBS,20111101,5.9000,5.9000,5.8000,5.9000,10840,5.9000,5.9000,5.8000,5.9000,0,0,0
SBS,20111031,6.4000,6.4000,5.9000,5.9000,91380,6.4000,6.4000,5.9000,5.9000,0,0,0
SBS,20111028,6.1000,6.3000,6.0000,6.2000,154160,6.1000,6.3000,6.0000,6.2000,0,0,0
SBS,20111027,6.0000,6.1000,5.9000,6.0000,8550,6.0000,6.1000,5.9000,6.0000,0,0,0
SBS,20111026,6.0000,6.1000,5.9000,5.9000,20230,6.0000,6.1000,5.9000,5.9000,0,0,0
SBS,20111025,6.0000,6.0000,6.0000,6.0000,56700,6.0000,6.0000,6.0000,6.0000,0,0,0
SBS,20111024,6.3000,6.3000,6.0000,6.0000,51700,6.3000,6.3000,6.0000,6.0000,0,0,0
SBS,20111021,6.2000,6.3000,6.1000,6.2000,48820,6.2000,6.3000,6.1000,6.2000,0,0,0
SBS,20111020,6.3000,6.3000,6.2000,6.2000,6130,6.3000,6.3000,6.2000,6.2000,0,0,0
SBS,20111019,6.3000,6.3000,6.1000,6.2000,396560,6.3000,6.3000,6.1000,6.2000,0,0,341700
SBS,20111018,6.5000,6.5000,6.4000,6.4000,426720,6.5000,6.5000,6.4000,6.4000,0,1200,286140
SBS,20111017,6.8000,6.8000,6.5000,6.7000,53180,6.8000,6.8000,6.5000,6.7000,0,0,0
SBS,20111014,6.8000,6.9000,6.8000,6.8000,39090,6.8000,6.9000,6.8000,6.8000,0,0,0
SBS,20111013,6.6000,6.8000,6.6000,6.8000,53200,6.6000,6.8000,6.6000,6.8000,0,0,0
SBS,20111012,6.8000,6.8000,6.7000,6.7000,74570,6.8000,6.8000,6.7000,6.7000,0,0,0
SBS,20111011,6.8000,6.9000,6.8000,6.8000,84100,6.8000,6.9000,6.8000,6.8000,0,0,0
SBS,20111010,6.8000,6.8000,6.6000,6.7000,11970,6.8000,6.8000,6.6000,6.7000,0,0,0
SBS,20111007,7.0000,7.0000,6.7000,6.7000,38890,7.0000,7.0000,6.7000,6.7000,0,1000,0
SBS,20111006,6.9000,7.0000,6.7000,6.9000,41150,6.9000,7.0000,6.7000,6.9000,0,0,0
SBS,20111005,7.0000,7.0000,6.7000,6.7000,39610,7.0000,7.0000,6.7000,6.7000,0,0,0
SBS,20111004,6.8000,6.8000,6.6000,6.8000,44060,6.8000,6.8000,6.6000,6.8000,0,70,0
SBS,20111003,7.0000,7.0000,6.8000,6.8000,55180,7.0000,7.0000,6.8000,6.8000,0,250,0
SBS,20110930,7.0000,7.0000,6.8000,7.0000,51780,7.0000,7.0000,6.8000,7.0000,0,7000,0
SBS,20110929,6.8000,7.1000,6.8000,6.8000,119150,6.8000,7.1000,6.8000,6.8000,0,0,0
SBS,20110928,7.0000,7.2000,7.0000,7.0000,86630,7.0000,7.2000,7.0000,7.0000,0,0,0
SBS,20110927,7.0000,7.3000,6.9000,7.0000,140560,7.0000,7.3000,6.9000,7.0000,0,3030,0
SBS,20110926,7.2000,7.5000,7.1000,7.2000,120090,7.2000,7.5000,7.1000,7.2000,0,0,0
SBS,20110923,7.4000,7.5000,7.3000,7.3000,53270,7.4000,7.5000,7.3000,7.3000,0,0,0
SBS,20110922,7.5000,7.6000,7.4000,7.6000,32480,7.5000,7.6000,7.4000,7.6000,0,0,0
SBS,20110921,7.5000,7.5000,7.3000,7.3000,61870,7.5000,7.5000,7.3000,7.3000,0,0,0
SBS,20110920,7.5000,7.7000,7.4000,7.5000,88240,7.5000,7.7000,7.4000,7.5000,0,0,10000
SBS,20110919,7.3000,7.7000,7.3000,7.7000,68920,7.3000,7.7000,7.3000,7.7000,0,200,0
SBS,20110916,7.5000,7.7000,7.5000,7.5000,395770,7.5000,7.7000,7.5000,7.5000,0,500,0
SBS,20110915,7.8000,7.9000,7.6000,7.8000,351710,7.8000,7.9000,7.6000,7.8000,0,0,0
SBS,20110914,8.2000,8.3000,7.9000,7.9000,561020,8.2000,8.3000,7.9000,7.9000,0,0,0
SBS,20110913,8.4000,8.4000,8.0000,8.3000,461140,8.4000,8.4000,8.0000,8.3000,0,1030,0
SBS,20110912,8.2000,8.6000,8.2000,8.2000,260300,8.2000,8.6000,8.2000,8.2000,0,5270,0
SBS,20110909,8.0000,8.2000,7.9000,8.2000,492050,8.0000,8.2000,7.9000,8.2000,0,143370,0
SBS,20110908,7.9000,7.9000,7.6000,7.9000,969430,7.9000,7.9000,7.6000,7.9000,0,78530,0
SBS,20110907,7.8000,7.8000,7.5000,7.6000,392760,7.8000,7.8000,7.5000,7.6000,0,44500,0
SBS,20110906,7.6000,7.8000,7.5000,7.5000,363430,7.6000,7.8000,7.5000,7.5000,0,102700,0
SBS,20110905,7.8000,7.8000,7.7000,7.8000,426190,7.8000,7.8000,7.7000,7.8000,0,1100,0
SBS,20110901,7.5000,7.5000,7.5000,7.5000,220820,7.5000,7.5000,7.5000,7.5000,0,0,0
SBS,20110831,6.9000,7.2000,6.8000,7.2000,161910,6.9000,7.2000,6.8000,7.2000,0,1600,0
SBS,20110830,7.0000,7.0000,6.8000,6.9000,181570,7.0000,7.0000,6.8000,6.9000,0,100,0
SBS,20110829,6.6000,6.8000,6.6000,6.8000,57880,6.6000,6.8000,6.6000,6.8000,0,0,0
SBS,20110826,6.4000,6.6000,6.4000,6.5000,20140,6.4000,6.6000,6.4000,6.5000,0,0,0
SBS,20110825,6.7000,6.7000,6.4000,6.4000,25750,6.7000,6.7000,6.4000,6.4000,0,0,0
SBS,20110824,6.8000,6.8000,6.3000,6.6000,51940,6.8000,6.8000,6.3000,6.6000,0,0,0
SBS,20110823,6.8000,7.0000,6.6000,6.6000,61040,6.8000,7.0000,6.6000,6.6000,0,900,0
SBS,20110822,6.6000,6.9000,6.6000,6.9000,31830,6.6000,6.9000,6.6000,6.9000,0,0,0
SBS,20110819,6.7000,6.7000,6.4000,6.6000,9810,6.7000,6.7000,6.4000,6.6000,0,0,0
SBS,20110818,6.4000,6.7000,6.4000,6.7000,71690,6.4000,6.7000,6.4000,6.7000,0,0,0
SBS,20110817,6.8000,6.8000,6.3000,6.4000,63160,6.8000,6.8000,6.3000,6.4000,0,1000,0
SBS,20110816,6.8000,6.8000,6.6000,6.6000,11360,6.8000,6.8000,6.6000,6.6000,0,0,0
SBS,20110815,7.1000,7.1000,6.6000,6.6000,19790,7.1000,7.1000,6.6000,6.6000,0,0,0
SBS,20110812,6.9000,6.9000,6.9000,6.9000,50,6.9000,6.9000,6.9000,6.9000,0,0,0
SBS,20110811,6.7000,6.7000,6.6000,6.6000,22130,6.7000,6.7000,6.6000,6.6000,0,400,30
SBS,20110810,6.9000,6.9000,6.6000,6.9000,20050,6.9000,6.9000,6.6000,6.9000,0,5300,0
SBS,20110809,6.6000,7.1000,6.6000,6.7000,19160,6.6000,7.1000,6.6000,6.7000,0,0,0
SBS,20110808,7.2000,7.2000,6.8000,6.9000,53900,7.2000,7.2000,6.8000,6.9000,0,0,0
SBS,20110805,7.1000,7.2000,6.8000,7.1000,18010,7.1000,7.2000,6.8000,7.1000,0,200,0
SBS,20110804,7.0000,7.2000,6.8000,7.1000,51730,7.0000,7.2000,6.8000,7.1000,0,2600,0
SBS,20110803,6.9000,7.0000,6.9000,6.9000,35480,6.9000,7.0000,6.9000,6.9000,0,700,0
SBS,20110802,7.6000,7.6000,7.2000,7.2000,7610,7.6000,7.6000,7.2000,7.2000,0,0,0
SBS,20110801,7.5000,7.6000,7.3000,7.5000,2040,7.5000,7.6000,7.3000,7.5000,0,0,0
SBS,20110729,7.2000,7.7000,7.1000,7.4000,10540,7.2000,7.7000,7.1000,7.4000,0,1200,0
SBS,20110728,7.6000,7.7000,7.3000,7.4000,18550,7.6000,7.7000,7.3000,7.4000,0,510,0
SBS,20110727,7.6000,7.9000,7.5000,7.6000,2780,7.6000,7.9000,7.5000,7.6000,0,0,0
SBS,20110726,7.9000,7.9000,7.8000,7.8000,6760,7.9000,7.9000,7.8000,7.8000,0,0,0
SBS,20110725,7.8000,7.9000,7.8000,7.8000,26380,7.8000,7.9000,7.8000,7.8000,0,300,0
SBS,20110722,8.1000,8.3000,8.1000,8.2000,56480,8.1000,8.3000,8.1000,8.2000,0,2000,0
SBS,20110721,8.6000,8.9000,8.5000,8.5000,115250,8.6000,8.9000,8.5000,8.5000,0,11630,0
SBS,20110720,8.7000,8.9000,8.6000,8.9000,3970,8.7000,8.9000,8.6000,8.9000,0,30,0
SBS,20110719,8.9000,9.2000,8.6000,8.8000,5720,8.9000,9.2000,8.6000,8.8000,0,140,0
SBS,20110718,8.8000,8.9000,8.8000,8.9000,1306,8.8000,8.9000,8.8000,8.9000,0,0,0
SBS,20110715,9.0000,9.0000,8.7000,8.8000,52270,9.0000,9.0000,8.7000,8.8000,0,700,0
SBS,20110714,8.9000,9.0000,8.9000,9.0000,4830,8.9000,9.0000,8.9000,9.0000,0,100,0
SBS,20110713,9.0000,9.1000,8.9000,9.0000,4750,9.0000,9.1000,8.9000,9.0000,0,0,0
SBS,20110712,9.0000,9.2000,8.7000,9.0000,50390,9.0000,9.2000,8.7000,9.0000,0,0,0
SBS,20110711,9.0000,9.4000,9.0000,9.0000,16620,9.0000,9.4000,9.0000,9.0000,0,500,0
SBS,20110708,9.3000,9.4000,9.2000,9.2000,40510,9.3000,9.4000,9.2000,9.2000,0,100,0
SBS,20110707,8.7000,9.1000,8.7000,9.1000,26490,8.7000,9.1000,8.7000,9.1000,0,300,0
SBS,20110706,9.4000,9.4000,8.8000,8.8000,15780,9.4000,9.4000,8.8000,8.8000,0,600,0
SBS,20110705,8.8000,9.3000,8.8000,9.2000,30410,8.8000,9.3000,8.8000,9.2000,0,800,0
SBS,20110704,9.2000,9.2000,8.9000,8.9000,30210,9.2000,9.2000,8.9000,8.9000,0,5000,0
SBS,20110701,9.0000,9.3000,9.0000,9.3000,2210,9.0000,9.3000,9.0000,9.3000,0,0,0
SBS,20110630,9.3000,9.3000,9.0000,9.3000,127780,9.3000,9.3000,9.0000,9.3000,0,0,0
SBS,20110629,8.9000,9.1000,8.9000,8.9000,37240,8.9000,9.1000,8.9000,8.9000,0,0,0
SBS,20110628,9.1000,9.1000,8.8000,8.9000,14530,9.1000,9.1000,8.8000,8.9000,0,0,0
SBS,20110627,9.1000,9.1000,8.7000,8.9000,1790,9.1000,9.1000,8.7000,8.9000,0,0,0
SBS,20110624,9.0000,9.3000,8.9000,8.9000,3860,9.0000,9.3000,8.9000,8.9000,0,0,0
SBS,20110623,9.4000,9.4000,9.1000,9.1000,6310,9.4000,9.4000,9.1000,9.1000,0,0,350
SBS,20110622,9.3000,9.5000,9.2000,9.4000,14660,9.3000,9.5000,9.2000,9.4000,0,0,0
SBS,20110621,8.7000,9.3000,8.7000,9.3000,55070,8.7000,9.3000,8.7000,9.3000,0,0,0
SBS,20110620,8.9000,9.1000,8.9000,8.9000,51270,8.9000,9.1000,8.9000,8.9000,0,200,1900
SBS,20110617,9.6000,9.6000,9.3000,9.3000,40310,9.6000,9.6000,9.3000,9.3000,0,350,0
SBS,20110616,9.3000,9.9000,9.2000,9.7000,24100,9.3000,9.9000,9.2000,9.7000,0,0,1500
SBS,20110615,10.0000,10.0000,9.6000,9.6000,22500,10.0000,10.0000,9.6000,9.6000,0,0,1000
SBS,20110614,10.4000,10.8000,10.0000,10.0000,258440,10.4000,10.8000,10.0000,10.0000,0,3600,51000
SBS,20110613,10.0000,10.3000,9.9000,10.3000,196430,10.0000,10.3000,9.9000,10.3000,9420000,200,25000
SBS,20110610,9.7000,9.9000,9.7000,9.9000,176480,9.7000,9.9000,9.7000,9.9000,0,0,0
SBS,20110609,9.3000,9.5000,9.0000,9.5000,61920,9.3000,9.5000,9.0000,9.5000,0,0,0
SBS,20110608,9.5000,9.5000,9.1000,9.2000,64200,9.5000,9.5000,9.1000,9.2000,0,200,0
SBS,20110607,9.1000,9.7000,9.0000,9.5000,73700,9.1000,9.7000,9.0000,9.5000,0,5900,8610
SBS,20110606,9.3000,9.5000,9.3000,9.3000,47970,9.3000,9.5000,9.3000,9.3000,0,1200,0
SBS,20110603,10.6000,10.6000,9.7000,9.7000,141410,10.6000,10.6000,9.7000,9.7000,0,0,0
SBS,20110602,10.1000,10.2000,10.0000,10.2000,300170,10.1000,10.2000,10.0000,10.2000,0,7000,164890
SBS,20110601,9.5000,9.8000,9.5000,9.8000,34430,9.5000,9.8000,9.5000,9.8000,0,3000,0
SBS,20110531,9.3000,9.4000,9.0000,9.4000,64750,9.3000,9.4000,9.0000,9.4000,0,17620,0
SBS,20110530,9.0000,9.0000,8.9000,9.0000,72690,9.0000,9.0000,8.9000,9.0000,0,0,2410
SBS,20110527,9.2000,9.2000,8.5000,8.6000,122800,9.2000,9.2000,8.5000,8.6000,0,50100,9500
SBS,20110526,8.9000,8.9000,8.5000,8.9000,82820,8.9000,8.9000,8.5000,8.9000,0,3100,2000
SBS,20110525,8.9000,8.9000,8.9000,8.9000,70960,8.9000,8.9000,8.9000,8.9000,0,100,2000
SBS,20110524,9.5000,9.5000,8.9000,9.3000,151710,9.5000,9.5000,8.9000,9.3000,0,100030,0
SBS,20110523,9.5000,9.7000,9.3000,9.3000,112830,9.5000,9.7000,9.3000,9.3000,0,100100,0
SBS,20110520,9.9000,10.0000,9.6000,9.7000,53590,9.9000,10.0000,9.6000,9.7000,0,30100,10000
SBS,20110519,10.3000,10.3000,9.9000,9.9000,38810,10.3000,10.3000,9.9000,9.9000,0,500,0
SBS,20110518,10.0000,10.3000,9.8000,10.3000,112460,10.0000,10.3000,9.8000,10.3000,0,69250,0
SBS,20110517,10.0000,10.3000,10.0000,10.3000,19030,10.0000,10.3000,10.0000,10.3000,0,4020,0
SBS,20110516,10.7000,10.7000,10.2000,10.3000,97790,10.7000,10.7000,10.2000,10.3000,137800,68520,0
SBS,20110513,11.0000,11.0000,10.7000,10.7000,7900,11.0000,11.0000,10.7000,10.7000,0,1620,0
SBS,20110512,10.5000,11.0000,10.5000,11.0000,42290,10.5000,11.0000,10.5000,11.0000,0,10300,500
SBS,20110511,10.7842,10.7842,10.5004,10.5004,24860,11.4000,11.4000,11.1000,11.1000,0,7150,0
SBS,20110510,11.3518,11.3518,10.7842,10.7842,160360,12.0000,12.0000,11.4000,11.4000,0,94000,0
SBS,20110509,11.3518,11.3518,10.9734,11.3518,79700,12.0000,12.0000,11.6000,12.0000,0,15130,0
SBS,20110506,10.8788,10.8788,10.8788,10.8788,32790,11.5000,11.5000,11.5000,11.5000,100000,5830,0
SBS,20110505,10.4058,10.7842,10.4058,10.4058,147740,11.0000,11.4000,11.0000,11.0000,0,28410,0
SBS,20110504,11.0680,11.2572,10.8788,10.8788,128720,11.7000,11.9000,11.5000,11.5000,0,1100,1500
SBS,20110429,11.4464,11.8248,11.4464,11.4464,84990,12.1000,12.5000,12.1000,12.1000,0,5090,2500
SBS,20110428,12.0140,12.0140,12.0140,12.0140,5710,12.7000,12.7000,12.7000,12.7000,0,0,0
SBS,20110427,12.5816,12.5816,12.5816,12.5816,11190,13.3000,13.3000,13.3000,13.3000,0,0,0
SBS,20110426,13.2438,13.2438,12.9600,13.1492,3680,14.0000,14.0000,13.7000,13.9000,0,500,500
SBS,20110425,13.5276,13.6222,12.7708,13.6222,18600,14.3000,14.4000,13.5000,14.4000,0,0,0
SBS,20110422,13.5276,13.5276,12.9600,13.0546,7530,14.3000,14.3000,13.7000,13.8000,0,2000,0
SBS,20110421,14.0952,14.0952,13.2438,13.5276,22040,14.9000,14.9000,14.0000,14.3000,0,0,0
SBS,20110420,14.4736,14.4736,13.4330,13.5276,39320,15.3000,15.3000,14.2000,14.3000,0,1600,0
SBS,20110419,14.7574,14.7574,14.0952,14.0952,5020,15.6000,15.6000,14.9000,14.9000,0,10,0
SBS,20110418,14.3790,14.8520,14.3790,14.7574,1074,15.2000,15.7000,15.2000,15.6000,0,500,0
SBS,20110415,14.7574,14.7574,14.5682,14.8520,13100,15.6000,15.6000,15.4000,15.7000,0,1100,0
SBS,20110414,14.8520,14.9466,14.8520,14.8520,10410,15.7000,15.8000,15.7000,15.7000,0,0,0
SBS,20110413,14.9466,15.1358,14.9466,15.0412,5210,15.8000,16.0000,15.8000,15.9000,0,0,110
SBS,20110408,14.9466,14.9466,14.9466,14.9466,800,15.8000,15.8000,15.8000,15.8000,0,0,0
SBS,20110407,15.5141,15.5141,14.9465,14.9466,5500,16.4000,16.4000,15.8000,15.8000,0,0,0
SBS,20110406,15.1358,15.3250,14.8520,15.3249,68830,16.0000,16.2000,15.7000,16.2000,0,8300,0
SBS,20110405,15.1357,15.1357,15.0411,15.0412,14150,16.0000,16.0000,15.9000,15.9000,0,0,0
SBS,20110404,15.3249,15.6087,15.0411,15.1357,79300,16.2000,16.5000,15.9000,16.0000,0,1000,4000
SBS,20110401,16.0817,16.1763,15.7979,15.7979,42290,17.0000,17.1000,16.7000,16.7000,0,0,0
SBS,20110331,16.0817,16.2709,15.9871,15.9871,31780,17.0000,17.2000,16.9000,16.9000,0,2200,0
SBS,20110330,15.6087,16.0817,15.5141,16.0817,12470,16.5000,17.0000,16.4000,17.0000,0,0,0
SBS,20110329,16.0817,16.3655,16.0817,16.0817,39730,17.0000,17.3000,17.0000,17.0000,0,0,0
SBS,20110328,16.5547,16.6493,16.2709,16.2709,44910,17.5000,17.6000,17.2000,17.2000,0,200,0
SBS,20110325,16.6493,16.6493,16.5547,16.5547,33490,17.6000,17.6000,17.5000,17.5000,0,11000,0
SBS,20110324,16.3655,16.8385,16.3655,16.5547,2670,17.3000,17.8000,17.3000,17.5000,0,500,0
SBS,20110323,16.2709,16.7439,16.2709,16.5547,13840,17.2000,17.7000,17.2000,17.5000,0,2700,0
SBS,20110322,17.0277,17.0277,16.2709,16.2709,126440,18.0000,18.0000,17.2000,17.2000,0,29200,0
SBS,20110321,17.2169,17.2169,16.5547,17.0277,133080,18.2000,18.2000,17.5000,18.0000,0,0,0
SBS,20110318,16.2709,17.0277,16.2709,17.0277,63850,17.2000,18.0000,17.2000,18.0000,0,4990,0
SBS,20110317,16.8385,16.8385,16.2709,16.2709,74490,17.8000,17.8000,17.2000,17.2000,0,0,0
SBS,20110316,17.0277,17.0277,16.6493,16.8385,24880,18.0000,18.0000,17.6000,17.8000,0,2000,0
SBS,20110315,16.8385,17.0277,16.7439,16.7439,48830,17.8000,18.0000,17.7000,17.7000,0,0,0
SBS,20110314,17.0277,17.0277,16.7439,16.7439,78150,18.0000,18.0000,17.7000,17.7000,0,0,0
SBS,20110311,17.1223,17.8791,17.0277,17.0277,323380,18.1000,18.9000,18.0000,18.0000,0,0,0
SBS,20110310,16.9331,17.1223,16.9331,17.1223,137010,17.9000,18.1000,17.9000,18.1000,0,4400,0
SBS,20110309,16.3655,16.8385,16.1763,16.7439,45670,17.3000,17.8000,17.1000,17.7000,0,250,0
SBS,20110308,17.2169,17.4061,16.9331,16.9331,194190,18.2000,18.4000,17.9000,17.9000,0,0,0
SBS,20110307,16.1763,17.0277,16.1763,17.0277,26900,17.1000,18.0000,17.1000,18.0000,0,0,0
SBS,20110304,17.0277,17.0277,16.4601,16.7439,64120,18.0000,18.0000,17.4000,17.7000,0,0,0
SBS,20110303,16.8385,16.8385,16.2709,16.4601,71980,17.8000,17.8000,17.2000,17.4000,134280,0,500
SBS,20110302,17.1223,17.2169,16.8385,16.8385,522020,18.1000,18.2000,17.8000,17.8000,75023,35140,0
SBS,20110301,17.2169,17.6899,17.0277,17.6899,283170,18.2000,18.7000,18.0000,18.7000,0,45000,0
SBS,20110228,18.7305,18.7305,17.7845,17.7845,45450,19.8000,19.8000,18.8000,18.8000,0,0,0
SBS,20110225,17.7845,17.9737,17.5953,17.9737,388210,18.8000,19.0000,18.6000,19.0000,0,500,0
SBS,20110224,17.4061,17.8791,17.0277,17.7845,423970,18.4000,18.9000,18.0000,18.8000,0,500,0
SBS,20110223,17.6899,18.3521,17.6899,17.8791,944250,18.7000,19.4000,18.7000,18.9000,25000,0,0
SBS,20110222,18.5413,18.5413,18.5413,18.5413,7330,19.6000,19.6000,19.6000,19.6000,297866,0,0
SBS,20110221,19.4873,19.4873,19.4873,19.4873,13760,20.6000,20.6000,20.6000,20.6000,100000,0,0
SBS,20110218,20.4332,20.4332,20.4332,20.4333,92240,21.6000,21.6000,21.6000,21.6000,57000,0,930
SBS,20110217,21.4738,21.4738,21.4738,21.4738,10230,22.7000,22.7000,22.7000,22.7000,60000,200,10
SBS,20110216,22.5144,22.5144,22.5144,22.5144,36630,23.8000,23.8000,23.8000,23.8000,432666,0,60
SBS,20110215,24.5956,25.2578,23.6496,23.6496,217220,26.0000,26.7000,25.0000,25.0000,0,0,4000
SBS,20110214,25.4470,25.8254,24.8794,24.8794,224970,26.9000,27.3000,26.3000,26.3000,0,0,7510
SBS,20110211,25.8254,26.3930,25.4470,25.4470,231380,27.3000,27.9000,26.9000,26.9000,0,410,5000
SBS,20110210,25.8254,26.5822,25.8254,25.8254,128230,27.3000,28.1000,27.3000,27.3000,0,0,7050
SBS,20110209,26.6768,27.0552,26.2984,26.7714,198760,28.2000,28.6000,27.8000,28.3000,0,2240,0
SBS,20110208,26.8660,26.8660,26.0146,26.6768,113820,28.4000,28.4000,27.5000,28.2000,0,11570,0
SBS,20110128,26.5822,26.5822,26.2038,26.5822,260980,28.1000,28.1000,27.7000,28.1000,0,25400,0
SBS,20110127,25.8254,26.3930,25.7308,26.2984,222610,27.3000,27.9000,27.2000,27.8000,20000,0,20000
SBS,20110126,25.0686,25.9200,25.0686,25.9200,235790,26.5000,27.4000,26.5000,27.4000,0,0,0
SBS,20110125,26.4876,26.4876,25.6362,25.6362,234990,28.0000,28.0000,27.1000,27.1000,0,2500,0
SBS,20110124,26.9606,26.9606,26.2038,26.6768,254860,28.5000,28.5000,27.7000,28.2000,0,40000,0
SBS,20110121,26.4876,26.9606,25.9200,26.9606,179360,28.0000,28.5000,27.4000,28.5000,20000,40300,0
SBS,20110120,26.4876,26.7714,26.3930,26.4876,207060,28.0000,28.3000,27.9000,28.0000,0,0,0
SBS,20110119,25.5416,26.4876,25.4470,26.4876,153140,27.0000,28.0000,26.9000,28.0000,0,2200,0
SBS,20110118,27.4336,27.4336,25.5416,25.5416,214540,29.0000,29.0000,27.0000,27.0000,0,1200,0
SBS,20110117,26.8660,27.4336,26.6768,26.6768,169580,28.4000,29.0000,28.2000,28.2000,0,500,0
SBS,20110114,26.4876,27.0552,26.0146,26.4876,243860,28.0000,28.6000,27.5000,28.0000,0,36520,0
SBS,20110113,25.5416,26.9606,25.5416,26.2984,3880,27.0000,28.5000,27.0000,27.8000,0,0,0
SBS,20110112,25.7308,27.9066,25.7308,25.7308,18860,27.2000,29.5000,27.2000,27.2000,0,0,0
SBS,20110111,26.9605,27.1497,26.9605,26.9606,7160,28.5000,28.7000,28.5000,28.5000,0,500,0
SBS,20110110,28.3795,28.3795,27.1497,28.2849,2920,30.0000,30.0000,28.7000,29.9000,0,0,0
SBS,20110107,27.1497,29.3255,27.1497,27.2443,56220,28.7000,31.0000,28.7000,28.8000,0,1000,0
SBS,20110106,28.5687,29.3255,28.5687,28.5687,21550,30.2000,31.0000,30.2000,30.2000,0,500,0
SBS,20110105,29.9877,30.0823,29.9877,29.9877,22780,31.7000,31.8000,31.7000,31.7000,0,1000,0
SBS,20110104,31.5013,31.5959,31.5013,31.5013,12870,33.3000,33.4000,33.3000,33.3000,0,0,0
SBS,20101231,35.0014,35.0014,33.1094,33.1095,11750,37.0000,37.0000,35.0000,35.0000,3689080,530,30
SBS,20101230,32.1634,34.8122,31.8796,34.8122,92270,34.0000,36.8000,33.7000,36.8000,0,0,5700
SBS,20101229,33.3932,33.3932,31.7850,33.3932,229850,35.3000,35.3000,33.6000,35.3000,0,0,97100
SBS,20101228,31.8797,33.3933,30.3661,33.3932,703760,33.7000,35.3000,32.1000,35.3000,0,0,550610
SBS,20101227,32.0689,32.0689,30.7445,31.8797,413690,33.9000,33.9000,32.5000,33.7000,0,0,130190
SBS,20101224,32.1635,33.5825,30.7445,30.7445,114520,34.0000,35.5000,32.5000,32.5000,0,0,15000
SBS,20101223,32.6365,32.6365,31.2175,32.1635,138990,34.5000,34.5000,33.0000,34.0000,0,105980,40000
SBS,20101222,32.0689,32.1635,31.1229,32.1635,126090,33.9000,34.0000,32.9000,34.0000,0,31890,30560
SBS,20101221,28.1903,30.7445,28.1903,30.7445,36650,29.8000,32.5000,29.8000,32.5000,0,20990,0
SBS,20101220,31.1229,32.1635,29.6093,29.6093,233800,32.9000,34.0000,31.3000,31.3000,350000,0,455000
SBS,20101217,31.2175,31.0283,30.2715,31.1229,29910,33.0000,32.8000,32.0000,32.9000,0,5000,500
SBS,20101216,32.6365,32.6365,31.0283,31.0283,97250,34.5000,34.5000,32.8000,32.8000,1160000,0,41800
SBS,20101215,31.2175,33.1095,31.2175,32.6365,67740,33.0000,35.0000,33.0000,34.5000,136000,0,6000
SBS,20101214,32.5419,32.7311,32.1635,32.5419,102980,34.4000,34.6000,34.0000,34.4000,0,9580,0
SBS,20101213,31.2175,31.2175,31.1229,31.2175,96540,33.0000,33.0000,32.9000,33.0000,0,0,0
SBS,20101210,30.2715,30.7445,29.3255,29.7985,661970,32.0000,32.5000,31.0000,31.5000,0,700,0
SBS,20101209,28.3795,29.5147,28.0957,29.3255,90370,30.0000,31.2000,29.7000,31.0000,0,0,0
SBS,20101208,28.3795,28.3795,27.8119,28.1903,22340,30.0000,30.0000,29.4000,29.8000,0,0,0
SBS,20101207,28.3795,28.3795,26.9605,28.3795,35780,30.0000,30.0000,28.5000,30.0000,0,0,0
SBS,20101206,28.7579,28.8525,26.2037,28.3795,22590,30.4000,30.5000,27.7000,30.0000,0,0,0
SBS,20101203,26.4876,27.5282,26.4876,27.5281,173330,28.0000,29.1000,28.0000,29.1000,0,0,0
SBS,20101202,25.4470,26.2984,24.5010,26.2984,12340,26.9000,27.8000,25.9000,27.8000,200000,0,0
SBS,20101201,25.3524,26.6768,25.3524,25.5416,14520,26.8000,28.2000,26.8000,27.0000,0,0,0
SBS,20101130,25.5416,26.5822,25.2578,26.5822,121200,27.0000,28.1000,26.7000,28.1000,0,0,2730
SBS,20101129,25.7308,26.5822,25.0686,26.5822,46000,27.2000,28.1000,26.5000,28.1000,0,0,0
SBS,20101126,24.3118,25.3524,24.1226,25.3524,72960,25.7000,26.8000,25.5000,26.8000,0,0,0
SBS,20101125,23.6496,24.2172,23.6496,24.2172,22610,25.0000,25.6000,25.0000,25.6000,0,0,0
SBS,20101124,23.8388,23.8388,23.1766,23.1766,4980,25.2000,25.2000,24.5000,24.5000,0,0,0
SBS,20101123,22.8928,23.7442,22.8928,23.7442,10610,24.2000,25.1000,24.2000,25.1000,0,0,0
